agent,time,x,y,z
2,174,50.0,80.0,50.0
3,174,80.0,50.0,80.0
4,174,90.0,70.0,30.0
5,174,70.0,90.0,60.0
6,174,60.0,60.0,90.0
7,174,21.0,17.0,55.0
8,174,35.0,97.0,61.0
9,174,83.0,80.0,36.0
0,175,90.0,90.0,25.0
1,175,10.0,90.0,25.0
2,175,50.0,80.0,50.0
3,175,80.0,50.0,80.0
4,175,90.0,70.0,30.0
5,175,70.0,90.0,60.0
6,175,60.0,60.0,90.0
7,175,21.0,17.0,55.0
8,175,35.0,97.0,61.0
9,175,83.0,80.0,36.0
0,176,90.0,90.0,26.0
1,176,10.0,90.0,26.0
2,176,50.0,80.0,50.0
3,176,80.0,50.0,80.0
4,176,90.0,70.0,30.0
5,176,70.0,90.0,60.0
6,176,60.0,60.0,90.0
7,176,21.0,17.0,55.0
8,176,35.0,97.0,61.0
9,176,83.0,80.0,36.0
0,177,90.0,90.0,27.0
1,177,10.0,90.0,27.0
2,177,50.0,80.0,50.0
3,177,80.0,50.0,80.0
4,177,90.0,70.0,30.0
5,177,70.0,90.0,60.0
6,177,60.0,60.0,90.0
7,177,21.0,17.0,55.0
8,177,35.0,97.0,61.0
9,177,83.0,80.0,36.0
0,178,90.0,90.0,28.0
1,178,10.0,90.0,28.0
2,178,50.0,80.0,50.0
3,178,80.0,50.0,80.0
4,178,90.0,70.0,30.0
5,178,70.0,90.0,60.0
6,178,60.0,60.0,90.0
7,178,21.0,17.0,55.0
8,178,35.0,97.0,61.0
9,178,83.0,80.0,36.0
0,179,90.0,90.0,29.0
1,179,10.0,90.0,29.0
2,179,50.0,80.0,50.0
3,179,80.0,50.0,80.0
4,179,90.0,70.0,30.0
5,179,70.0,90.0,60.0
6,179,60.0,60.0,90.0
7,179,21.0,17.0,55.0
8,179,35.0,97.0,61.0
9,179,83.0,80.0,36.0
0,180,90.0,90.0,30.0
1,180,10.0,90.0,30.0
2,180,50.0,80.0,50.0
3,180,80.0,50.0,80.0
4,180,90.0,70.0,30.0
5,180,70.0,90.0,60.0
6,180,60.0,60.0,90.0
7,180,21.0,17.0,55.0
8,180,35.0,97.0,61.0
9,180,83.0,80.0,36.0
0,181,90.0,90.0,31.0
1,181,10.0,90.0,31.0
2,181,50.0,80.0,50.0
3,181,80.0,50.0,80.0
4,181,90.0,70.0,30.0
5,181,70.0,90.0,60.0
6,181,60.0,60.0,90.0
7,181,21.0,17.0,55.0
8,181,35.0,97.0,61.0
9,181,83.0,80.0,36.0
0,182,90.0,90.0,32.0
1,182,10.0,90.0,32.0
2,182,50.0,80.0,50.0
3,182,80.0,50.0,80.0
4,182,90.0,70.0,30.0
5,182,70.0,90.0,60.0
6,182,60.0,60.0,90.0
7,182,21.0,17.0,55.0
8,182,35.0,97.0,61.0
9,182,83.0,80.0,36.0
0,183,90.0,90.0,33.0
1,183,10.0,90.0,33.0
2,183,50.0,80.0,50.0
3,183,80.0,50.0,80.0
4,183,90.0,70.0,30.0
5,183,70.0,90.0,60.0
6,183,60.0,60.0,90.0
7,183,21.0,17.0,55.0
8,183,35.0,97.0,61.0
9,183,83.0,80.0,36.0
0,184,90.0,90.0,34.0
1,184,10.0,90.0,34.0
2,184,50.0,80.0,50.0
3,184,80.0,50.0,80.0
4,184,90.0,70.0,30.0
5,184,70.0,90.0,60.0
6,184,60.0,60.0,90.0
7,184,21.0,17.0,55.0
8,184,35.0,97.0,61.0
9,184,83.0,80.0,36.0
0,185,90.0,90.0,35.0
1,185,10.0,90.0,35.0
2,185,50.0,80.0,50.0
3,185,80.0,50.0,80.0
4,185,90.0,70.0,30.0
5,185,70.0,90.0,60.0
6,185,60.0,60.0,90.0
7,185,21.0,17.0,55.0
8,185,35.0,97.0,61.0
9,185,83.0,80.0,36.0
0,186,90.0,90.0,36.0
1,186,10.0,90.0,36.0
2,186,50.0,80.0,50.0
3,186,80.0,50.0,80.0
4,186,90.0,70.0,30.0
5,186,70.0,90.0,60.0
6,186,60.0,60.0,90.0
7,186,21.0,17.0,55.0
8,186,35.0,97.0,61.0
9,186,83.0,80.0,36.0
0,187,90.0,90.0,37.0
1,187,10.0,90.0,37.0
2,187,50.0,80.0,50.0
3,187,80.0,50.0,80.0
4,187,90.0,70.0,30.0
5,187,70.0,90.0,60.0
6,187,60.0,60.0,90.0
7,187,21.0,17.0,55.0
8,187,35.0,97.0,61.0
9,187,83.0,80.0,36.0
0,188,90.0,90.0,38.0
1,188,10.0,90.0,38.0
2,188,50.0,80.0,50.0
3,188,80.0,50.0,80.0
4,188,90.0,70.0,30.0
5,188,70.0,90.0,60.0
6,188,60.0,60.0,90.0
7,188,21.0,17.0,55.0
8,188,35.0,97.0,61.0
9,188,83.0,80.0,36.0
0,189,90.0,90.0,39.0
1,189,10.0,90.0,39.0
2,189,50.0,80.0,50.0
3,189,80.0,50.0,80.0
4,189,90.0,70.0,30.0
5,189,70.0,90.0,60.0
6,189,60.0,60.0,90.0
7,189,21.0,17.0,55.0
8,189,35.0,97.0,61.0
9,189,83.0,80.0,36.0
0,190,90.0,90.0,40.0
1,190,10.0,90.0,40.0
2,190,50.0,80.0,50.0
3,190,80.0,50.0,80.0
4,190,90.0,70.0,30.0
5,190,70.0,90.0,60.0
6,190,60.0,60.0,90.0
7,190,21.0,17.0,55.0
8,190,35.0,97.0,61.0
9,190,83.0,80.0,36.0
0,191,90.0,90.0,41.0
1,191,10.0,90.0,41.0
2,191,50.0,80.0,50.0
3,191,80.0,50.0,80.0
4,191,90.0,70.0,30.0
5,191,70.0,90.0,60.0
6,191,60.0,60.0,90.0
7,191,21.0,17.0,55.0
8,191,35.0,97.0,61.0
9,191,83.0,80.0,36.0
0,192,90.0,90.0,42.0
1,192,10.0,90.0,42.0
2,192,50.0,80.0,50.0
3,192,80.0,50.0,80.0
4,192,90.0,70.0,30.0
5,192,70.0,90.0,60.0
6,192,60.0,60.0,90.0
7,192,21.0,17.0,55.0
8,192,35.0,97.0,61.0
9,192,83.0,80.0,36.0
0,193,90.0,90.0,43.0
1,193,10.0,90.0,43.0
2,193,50.0,80.0,50.0
3,193,80.0,50.0,80.0
4,193,90.0,70.0,30.0
5,193,70.0,90.0,60.0
6,193,60.0,60.0,90.0
7,193,21.0,17.0,55.0
8,193,35.0,97.0,61.0
9,193,83.0,80.0,36.0
0,194,90.0,90.0,44.0
1,194,10.0,90.0,44.0
2,194,50.0,80.0,50.0
3,194,80.0,50.0,80.0
4,194,90.0,70.0,30.0
5,194,70.0,90.0,60.0
6,194,60.0,60.0,90.0
7,194,21.0,17.0,55.0
8,194,35.0,97.0,61.0
9,194,83.0,80.0,36.0
0,195,90.0,90.0,45.0
1,195,10.0,90.0,45.0
2,195,50.0,80.0,50.0
3,195,80.0,50.0,80.0
4,195,90.0,70.0,30.0
5,195,70.0,90.0,60.0
6,195,60.0,60.0,90.0
7,195,21.0,17.0,55.0
8,195,35.0,97.0,61.0
9,195,83.0,80.0,36.0
0,196,90.0,90.0,46.0
1,196,10.0,90.0,46.0
2,196,50.0,80.0,50.0
3,196,80.0,50.0,80.0
4,196,90.0,70.0,30.0
5,196,70.0,90.0,60.0
6,196,60.0,60.0,90.0
7,196,21.0,17.0,55.0
8,196,35.0,97.0,61.0
9,196,83.0,80.0,36.0
0,197,90.0,90.0,47.0
1,197,10.0,90.0,47.0
2,197,50.0,80.0,50.0
3,197,80.0,50.0,80.0
4,197,90.0,70.0,30.0
5,197,70.0,90.0,60.0
6,197,60.0,60.0,90.0
7,197,21.0,17.0,55.0
8,197,35.0,97.0,61.0
9,197,83.0,80.0,36.0
0,198,90.0,90.0,48.0
1,198,10.0,90.0,48.0
2,198,50.0,80.0,50.0
3,198,80.0,50.0,80.0
4,198,90.0,70.0,30.0
5,198,70.0,90.0,60.0
6,198,60.0,60.0,90.0
7,198,21.0,17.0,55.0
8,198,35.0,97.0,61.0
9,198,83.0,80.0,36.0
0,199,90.0,90.0,49.0
1,199,10.0,90.0,49.0
2,199,50.0,80.0,50.0
3,199,80.0,50.0,80.0
4,199,90.0,70.0,30.0
5,199,70.0,90.0,60.0
6,199,60.0,60.0,90.0
7,199,21.0,17.0,55.0
8,199,35.0,97.0,61.0
9,199,83.0,80.0,36.0
0,200,90.0,90.0,50.0
1,200,10.0,90.0,50.0
2,200,50.0,80.0,50.0
3,200,80.0,50.0,80.0
4,200,90.0,70.0,30.0
5,200,70.0,90.0,60.0
6,200,60.0,60.0,90.0
7,200,21.0,17.0,55.0
8,200,35.0,97.0,61.0
9,200,83.0,80.0,36.0
0,201,90.0,90.0,51.0
1,201,10.0,90.0,51.0
2,201,50.0,80.0,50.0
3,201,80.0,50.0,80.0
4,201,90.0,70.0,30.0
5,201,70.0,90.0,60.0
6,201,60.0,60.0,90.0
7,201,21.0,17.0,55.0
8,201,35.0,97.0,61.0
9,201,83.0,80.0,36.0
0,202,90.0,90.0,52.0
1,202,10.0,90.0,52.0
2,202,50.0,80.0,50.0
3,202,80.0,50.0,80.0
4,202,90.0,70.0,30.0
5,202,70.0,90.0,60.0
6,202,60.0,60.0,90.0
7,202,21.0,17.0,55.0
8,202,35.0,97.0,61.0
9,202,83.0,80.0,36.0
0,203,90.0,90.0,53.0
1,203,10.0,90.0,53.0
2,203,50.0,80.0,50.0
3,203,80.0,50.0,80.0
4,203,90.0,70.0,30.0
5,203,70.0,90.0,60.0
6,203,60.0,60.0,90.0
7,203,21.0,17.0,55.0
8,203,35.0,97.0,61.0
9,203,83.0,80.0,36.0
0,204,90.0,90.0,54.0
1,204,10.0,90.0,54.0
2,204,50.0,80.0,50.0
3,204,80.0,50.0,80.0
4,204,90.0,70.0,30.0
5,204,70.0,90.0,60.0
6,204,60.0,60.0,90.0
7,204,21.0,17.0,55.0
8,204,35.0,97.0,61.0
9,204,83.0,80.0,36.0
0,205,90.0,90.0,55.0
1,205,10.0,90.0,55.0
2,205,50.0,80.0,50.0
3,205,80.0,50.0,80.0
4,205,90.0,70.0,30.0
5,205,70.0,90.0,60.0
6,205,60.0,60.0,90.0
7,205,21.0,17.0,55.0
8,205,35.0,97.0,61.0
9,205,83.0,80.0,36.0
0,206,90.0,90.0,56.0
1,206,10.0,90.0,56.0
2,206,50.0,80.0,50.0
3,206,80.0,50.0,80.0
4,206,90.0,70.0,30.0
5,206,70.0,90.0,60.0
6,206,60.0,60.0,90.0
7,206,21.0,17.0,55.0
8,206,35.0,97.0,61.0
9,206,83.0,80.0,36.0
0,207,90.0,90.0,57.0
1,207,10.0,90.0,57.0
2,207,50.0,80.0,50.0
3,207,80.0,50.0,80.0
4,207,90.0,70.0,30.0
5,207,70.0,90.0,60.0
6,207,60.0,60.0,90.0
7,207,21.0,17.0,55.0
8,207,35.0,97.0,61.0
9,207,83.0,80.0,36.0
0,208,90.0,90.0,58.0
1,208,10.0,90.0,58.0
2,208,50.0,80.0,50.0
3,208,80.0,50.0,80.0
4,208,90.0,70.0,30.0
5,208,70.0,90.0,60.0
6,208,60.0,60.0,90.0
7,208,21.0,17.0,55.0
8,208,35.0,97.0,61.0
9,208,83.0,80.0,36.0
0,209,90.0,90.0,59.0
1,209,10.0,90.0,59.0
2,209,50.0,80.0,50.0
3,209,80.0,50.0,80.0
4,209,90.0,70.0,30.0
5,209,70.0,90.0,60.0
6,209,60.0,60.0,90.0
7,209,21.0,17.0,55.0
8,209,35.0,97.0,61.0
9,209,83.0,80.0,36.0
0,210,90.0,90.0,60.0
1,210,10.0,90.0,60.0
2,210,50.0,80.0,50.0
3,210,80.0,50.0,80.0
4,210,90.0,70.0,30.0
5,210,70.0,90.0,60.0
6,210,60.0,60.0,90.0
7,210,21.0,17.0,55.0
8,210,35.0,97.0,61.0
9,210,83.0,80.0,36.0
0,211,90.0,90.0,61.0
1,211,10.0,90.0,61.0
2,211,50.0,80.0,50.0
3,211,80.0,50.0,80.0
4,211,90.0,70.0,30.0
5,211,70.0,90.0,60.0
6,211,60.0,60.0,90.0
7,211,21.0,17.0,55.0
8,211,35.0,97.0,61.0
9,211,83.0,80.0,36.0
0,212,90.0,90.0,62.0
1,212,10.0,90.0,62.0
2,212,50.0,80.0,50.0
3,212,80.0,50.0,80.0
4,212,90.0,70.0,30.0
5,212,70.0,90.0,60.0
6,212,60.0,60.0,90.0
7,212,21.0,17.0,55.0
8,212,35.0,97.0,61.0
9,212,83.0,80.0,36.0
0,213,90.0,90.0,63.0
1,213,10.0,90.0,63.0
2,213,50.0,80.0,50.0
3,213,80.0,50.0,80.0
4,213,90.0,70.0,30.0
5,213,70.0,90.0,60.0
6,213,60.0,60.0,90.0
7,213,21.0,17.0,55.0
8,213,35.0,97.0,61.0
9,213,83.0,80.0,36.0
0,214,90.0,90.0,64.0
1,214,10.0,90.0,64.0
2,214,50.0,80.0,50.0
3,214,80.0,50.0,80.0
4,214,90.0,70.0,30.0
5,214,70.0,90.0,60.0
6,214,60.0,60.0,90.0
7,214,21.0,17.0,55.0
8,214,35.0,97.0,61.0
9,214,83.0,80.0,36.0
0,215,90.0,90.0,65.0
1,215,10.0,90.0,65.0
2,215,50.0,80.0,50.0
3,215,80.0,50.0,80.0
4,215,90.0,70.0,30.0
5,215,70.0,90.0,60.0
6,215,60.0,60.0,90.0
7,215,21.0,17.0,55.0
8,215,35.0,97.0,61.0
9,215,83.0,80.0,36.0
0,216,90.0,90.0,66.0
1,216,10.0,90.0,66.0
2,216,50.0,80.0,50.0
3,216,80.0,50.0,80.0
4,216,90.0,70.0,30.0
5,216,70.0,90.0,60.0
6,216,60.0,60.0,90.0
7,216,21.0,17.0,55.0
8,216,35.0,97.0,61.0
9,216,83.0,80.0,36.0
0,217,90.0,90.0,67.0
1,217,10.0,90.0,67.0
2,217,50.0,80.0,50.0
3,217,80.0,50.0,80.0
4,217,90.0,70.0,30.0
5,217,70.0,90.0,60.0
6,217,60.0,60.0,90.0
7,217,21.0,17.0,55.0
8,217,35.0,97.0,61.0
9,217,83.0,80.0,36.0
0,218,90.0,90.0,68.0
1,218,10.0,90.0,68.0
2,218,50.0,80.0,50.0
3,218,80.0,50.0,80.0
4,218,90.0,70.0,30.0
5,218,70.0,90.0,60.0
6,218,60.0,60.0,90.0
7,218,21.0,17.0,55.0
8,218,35.0,97.0,61.0
9,218,83.0,80.0,36.0
0,219,90.0,90.0,69.0
1,219,10.0,90.0,69.0
2,219,50.0,80.0,50.0
3,219,80.0,50.0,80.0
4,219,90.0,70.0,30.0
5,219,70.0,90.0,60.0
6,219,60.0,60.0,90.0
7,219,21.0,17.0,55.0
8,219,35.0,97.0,61.0
9,219,83.0,80.0,36.0
0,220,90.0,90.0,70.0
1,220,10.0,90.0,70.0
2,220,50.0,80.0,50.0
3,220,80.0,50.0,80.0
4,220,90.0,70.0,30.0
5,220,70.0,90.0,60.0
6,220,60.0,60.0,90.0
7,220,21.0,17.0,55.0
8,220,35.0,97.0,61.0
9,220,83.0,80.0,36.0
0,221,90.0,90.0,71.0
1,221,10.0,90.0,71.0
2,221,50.0,80.0,50.0
3,221,80.0,50.0,80.0
4,221,90.0,70.0,30.0
5,221,70.0,90.0,60.0
6,221,60.0,60.0,90.0
7,221,21.0,17.0,55.0
8,221,35.0,97.0,61.0
9,221,83.0,80.0,36.0
0,222,90.0,90.0,72.0
1,222,10.0,90.0,72.0
2,222,50.0,80.0,50.0
3,222,80.0,50.0,80.0
4,222,90.0,70.0,30.0
5,222,70.0,90.0,60.0
6,222,60.0,60.0,90.0
7,222,21.0,17.0,55.0
8,222,35.0,97.0,61.0
9,222,83.0,80.0,36.0
0,223,90.0,90.0,73.0
1,223,10.0,90.0,73.0
2,223,50.0,80.0,50.0
3,223,80.0,50.0,80.0
4,223,90.0,70.0,30.0
5,223,70.0,90.0,60.0
6,223,60.0,60.0,90.0
7,223,21.0,17.0,55.0
8,223,35.0,97.0,61.0
9,223,83.0,80.0,36.0
0,224,90.0,90.0,74.0
1,224,10.0,90.0,74.0
2,224,50.0,80.0,50.0
3,224,80.0,50.0,80.0
4,224,90.0,70.0,30.0
5,224,70.0,90.0,60.0
6,224,60.0,60.0,90.0
7,224,21.0,17.0,55.0
8,224,35.0,97.0,61.0
9,224,83.0,80.0,36.0
0,225,90.0,90.0,75.0
1,225,10.0,90.0,75.0
2,225,50.0,80.0,50.0
3,225,80.0,50.0,80.0
4,225,90.0,70.0,30.0
5,225,70.0,90.0,60.0
6,225,60.0,60.0,90.0
7,225,21.0,17.0,55.0
8,225,35.0,97.0,61.0
9,225,83.0,80.0,36.0
0,226,90.0,90.0,76.0
1,226,10.0,90.0,76.0
2,226,50.0,80.0,50.0
3,226,80.0,50.0,80.0
4,226,90.0,70.0,30.0
5,226,70.0,90.0,60.0
6,226,60.0,60.0,90.0
7,226,21.0,17.0,55.0
8,226,35.0,97.0,61.0
9,226,83.0,80.0,36.0
0,227,90.0,90.0,77.0
1,227,10.0,90.0,77.0
2,227,50.0,80.0,50.0
3,227,80.0,50.0,80.0
4,227,90.0,70.0,30.0
5,227,70.0,90.0,60.0
6,227,60.0,60.0,90.0
7,227,21.0,17.0,55.0
8,227,35.0,97.0,61.0
9,227,83.0,80.0,36.0
0,228,90.0,90.0,78.0
1,228,10.0,90.0,78.0
2,228,50.0,80.0,50.0
3,228,80.0,50.0,80.0
4,228,90.0,70.0,30.0
5,228,70.0,90.0,60.0
6,228,60.0,60.0,90.0
7,228,21.0,17.0,55.0
8,228,35.0,97.0,61.0
9,228,83.0,80.0,36.0
0,229,90.0,90.0,79.0
1,229,10.0,90.0,79.0
2,229,50.0,80.0,50.0
3,229,80.0,50.0,80.0
4,229,90.0,70.0,30.0
5,229,70.0,90.0,60.0
6,229,60.0,60.0,90.0
7,229,21.0,17.0,55.0
8,229,35.0,97.0,61.0
9,229,83.0,80.0,36.0
0,230,90.0,90.0,80.0
1,230,10.0,90.0,80.0
2,230,50.0,80.0,50.0
3,230,80.0,50.0,80.0
4,230,90.0,70.0,30.0
5,230,70.0,90.0,60.0
6,230,60.0,60.0,90.0
7,230,21.0,17.0,55.0
8,230,35.0,97.0,61.0
9,230,83.0,80.0,36.0
0,231,90.0,90.0,81.0
1,231,10.0,90.0,81.0
2,231,50.0,80.0,50.0
3,231,80.0,50.0,80.0
4,231,90.0,70.0,30.0
5,231,70.0,90.0,60.0
6,231,60.0,60.0,90.0
7,231,21.0,17.0,55.0
8,231,35.0,97.0,61.0
9,231,83.0,80.0,36.0
0,232,90.0,90.0,82.0
1,232,10.0,90.0,82.0
2,232,50.0,80.0,50.0
3,232,80.0,50.0,80.0
4,232,90.0,70.0,30.0
5,232,70.0,90.0,60.0
6,232,60.0,60.0,90.0
7,232,21.0,17.0,55.0
8,232,35.0,97.0,61.0
9,232,83.0,80.0,36.0
0,233,90.0,90.0,83.0
1,233,10.0,90.0,83.0
2,233,50.0,80.0,50.0
3,233,80.0,50.0,80.0
4,233,90.0,70.0,30.0
5,233,70.0,90.0,60.0
6,233,60.0,60.0,90.0
7,233,21.0,17.0,55.0
8,233,35.0,97.0,61.0
9,233,83.0,80.0,36.0
0,234,90.0,90.0,84.0
1,234,10.0,90.0,84.0
2,234,50.0,80.0,50.0
3,234,80.0,50.0,80.0
4,234,90.0,70.0,30.0
5,234,70.0,90.0,60.0
6,234,60.0,60.0,90.0
7,234,21.0,17.0,55.0
8,234,35.0,97.0,61.0
9,234,83.0,80.0,36.0
0,235,90.0,90.0,85.0
1,235,10.0,90.0,85.0
2,235,50.0,80.0,50.0
3,235,80.0,50.0,80.0
4,235,90.0,70.0,30.0
5,235,70.0,90.0,60.0
6,235,60.0,60.0,90.0
7,235,21.0,17.0,55.0
8,235,35.0,97.0,61.0
9,235,83.0,80.0,36.0
0,236,90.0,90.0,86.0
1,236,10.0,90.0,86.0
2,236,50.0,80.0,50.0
3,236,80.0,50.0,80.0
4,236,90.0,70.0,30.0
5,236,70.0,90.0,60.0
6,236,60.0,60.0,90.0
7,236,21.0,17.0,55.0
8,236,35.0,97.0,61.0
9,236,83.0,80.0,36.0
0,237,90.0,90.0,87.0
1,237,10.0,90.0,87.0
2,237,50.0,80.0,50.0
3,237,80.0,50.0,80.0
4,237,90.0,70.0,30.0
5,237,70.0,90.0,60.0
6,237,60.0,60.0,90.0
7,237,21.0,17.0,55.0
8,237,35.0,97.0,61.0
9,237,83.0,80.0,36.0
0,238,90.0,90.0,88.0
1,238,10.0,90.0,88.0
2,238,50.0,80.0,50.0
3,238,80.0,50.0,80.0
4,238,90.0,70.0,30.0
5,238,70.0,90.0,60.0
6,238,60.0,60.0,90.0
7,238,21.0,17.0,55.0
8,238,35.0,97.0,61.0
9,238,83.0,80.0,36.0
0,239,90.0,90.0,89.0
1,239,10.0,90.0,89.0
2,239,50.0,80.0,50.0
3,239,80.0,50.0,80.0
4,239,90.0,70.0,30.0
5,239,70.0,90.0,60.0
6,239,60.0,60.0,90.0
7,239,21.0,17.0,55.0
8,239,35.0,97.0,61.0
9,239,83.0,80.0,36.0
0,240,90.0,90.0,90.0
1,240,10.0,90.0,90.0
2,240,50.0,80.0,50.0
3,240,80.0,50.0,80.0
4,240,90.0,70.0,30.0
5,240,70.0,90.0,60.0
6,240,60.0,60.0,90.0
7,240,21.0,17.0,55.0
8,240,35.0,97.0,61.0
9,240,83.0,80.0,36.0
