agent,time,x,y,z
0,103.2,90.0,33.2,10.0
0,103.4,90.0,33.4,10.0
0,103.6,90.0,33.6,10.0
0,103.8,90.0,33.8,10.0
0,104.0,90.0,34.0,10.0
0,104.2,90.0,34.2,10.0
0,104.4,90.0,34.4,10.0
0,104.6,90.0,34.6,10.0
0,104.8,90.0,34.8,10.0
0,105.0,90.0,35.0,10.0
0,105.2,90.0,35.2,10.0
0,105.4,90.0,35.4,10.0
0,105.6,90.0,35.6,10.0
0,105.8,90.0,35.8,10.0
0,106.0,90.0,36.0,10.0
0,106.2,90.0,36.2,10.0
0,106.4,90.0,36.4,10.0
0,106.6,90.0,36.6,10.0
0,106.8,90.0,36.8,10.0
0,107.0,90.0,37.0,10.0
0,107.2,90.0,37.2,10.0
0,107.4,90.0,37.4,10.0
0,107.6,90.0,37.6,10.0
0,107.8,90.0,37.8,10.0
0,108.0,90.0,38.0,10.0
0,108.2,90.0,38.2,10.0
0,108.4,90.0,38.4,10.0
0,108.6,90.0,38.6,10.0
0,108.8,90.0,38.8,10.0
0,109.0,90.0,39.0,10.0
0,109.2,90.0,39.2,10.0
0,109.4,90.0,39.4,10.0
0,109.6,90.0,39.6,10.0
0,109.8,90.0,39.8,10.0
0,110.0,90.0,40.0,10.0
0,110.2,90.0,40.2,10.0
0,110.4,90.0,40.4,10.0
0,110.6,90.0,40.6,10.0
0,110.8,90.0,40.8,10.0
0,111.0,90.0,41.0,10.0
0,111.2,90.0,41.2,10.0
0,111.4,90.0,41.4,10.0
0,111.6,90.0,41.6,10.0
0,111.8,90.0,41.8,10.0
0,112.0,90.0,42.0,10.0
0,112.2,90.0,42.2,10.0
0,112.4,90.0,42.4,10.0
0,112.6,90.0,42.6,10.0
0,112.8,90.0,42.8,10.0
0,113.0,90.0,43.0,10.0
0,113.2,90.0,43.2,10.0
0,113.4,90.0,43.4,10.0
0,113.6,90.0,43.6,10.0
0,113.8,90.0,43.8,10.0
0,114.0,90.0,44.0,10.0
0,114.2,90.0,44.2,10.0
0,114.4,90.0,44.4,10.0
0,114.6,90.0,44.6,10.0
0,114.8,90.0,44.8,10.0
0,115.0,90.0,45.0,10.0
0,115.2,90.0,45.2,10.0
0,115.4,90.0,45.4,10.0
0,115.6,90.0,45.6,10.0
0,115.8,90.0,45.8,10.0
0,116.0,90.0,46.0,10.0
0,116.2,90.0,46.2,10.0
0,116.4,90.0,46.4,10.0
0,116.6,90.0,46.6,10.0
0,116.8,90.0,46.8,10.0
0,117.0,90.0,47.0,10.0
0,117.2,90.0,47.2,10.0
0,117.4,90.0,47.4,10.0
0,117.6,90.0,47.6,10.0
0,117.8,90.0,47.8,10.0
0,118.0,90.0,48.0,10.0
0,118.2,90.0,48.2,10.0
0,118.4,90.0,48.4,10.0
0,118.6,90.0,48.6,10.0
0,118.8,90.0,48.8,10.0
0,119.0,90.0,49.0,10.0
0,119.2,90.0,49.2,10.0
0,119.4,90.0,49.4,10.0
0,119.6,90.0,49.6,10.0
0,119.8,90.0,49.8,10.0
0,120.0,90.0,50.0,10.0
0,120.2,90.0,50.2,10.0
0,120.4,90.0,50.4,10.0
0,120.6,90.0,50.6,10.0
0,120.8,90.0,50.8,10.0
0,121.0,90.0,51.0,10.0
0,121.2,90.0,51.2,10.0
0,121.4,90.0,51.4,10.0
0,121.6,90.0,51.6,10.0
0,121.8,90.0,51.8,10.0
0,122.0,90.0,52.0,10.0
0,122.2,90.0,52.2,10.0
0,122.4,90.0,52.4,10.0
0,122.6,90.0,52.6,10.0
0,122.8,90.0,52.8,10.0
0,123.0,90.0,53.0,10.0
0,123.2,90.0,53.2,10.0
0,123.4,90.0,53.4,10.0
0,123.6,90.0,53.6,10.0
0,123.8,90.0,53.8,10.0
0,124.0,90.0,54.0,10.0
0,124.2,90.0,54.2,10.0
0,124.4,90.0,54.4,10.0
0,124.6,90.0,54.6,10.0
0,124.8,90.0,54.8,10.0
0,125.0,90.0,55.0,10.0
0,125.2,90.0,55.2,10.0
0,125.4,90.0,55.4,10.0
0,125.6,90.0,55.6,10.0
0,125.8,90.0,55.8,10.0
0,126.0,90.0,56.0,10.0
0,126.2,90.0,56.2,10.0
0,126.4,90.0,56.4,10.0
0,126.6,90.0,56.6,10.0
0,126.8,90.0,56.8,10.0
0,127.0,90.0,57.0,10.0
0,127.2,90.0,57.2,10.0
0,127.4,90.0,57.4,10.0
0,127.6,90.0,57.6,10.0
0,127.8,90.0,57.8,10.0
0,128.0,90.0,58.0,10.0
0,128.2,90.0,58.2,10.0
0,128.4,90.0,58.4,10.0
0,128.6,90.0,58.6,10.0
0,128.8,90.0,58.8,10.0
0,129.0,90.0,59.0,10.0
0,129.2,90.0,59.2,10.0
0,129.4,90.0,59.4,10.0
0,129.6,90.0,59.6,10.0
0,129.8,90.0,59.8,10.0
0,130.0,90.0,60.0,10.0
0,130.2,90.0,60.2,10.0
0,130.4,90.0,60.4,10.0
0,130.6,90.0,60.6,10.0
0,130.8,90.0,60.8,10.0
0,131.0,90.0,61.0,10.0
0,131.2,90.0,61.2,10.0
0,131.4,90.0,61.4,10.0
0,131.6,90.0,61.6,10.0
0,131.8,90.0,61.8,10.0
0,132.0,90.0,62.0,10.0
0,132.2,90.0,62.2,10.0
0,132.4,90.0,62.4,10.0
0,132.6,90.0,62.6,10.0
0,132.8,90.0,62.8,10.0
0,133.0,90.0,63.0,10.0
0,133.2,90.0,63.2,10.0
0,133.4,90.0,63.4,10.0
0,133.6,90.0,63.6,10.0
0,133.8,90.0,63.8,10.0
0,134.0,90.0,64.0,10.0
0,134.2,90.0,64.2,10.0
0,134.4,90.0,64.4,10.0
0,134.6,90.0,64.6,10.0
0,134.8,90.0,64.8,10.0
0,135.0,90.0,65.0,10.0
0,135.2,90.0,65.2,10.0
0,135.4,90.0,65.4,10.0
0,135.6,90.0,65.6,10.0
0,135.8,90.0,65.8,10.0
0,136.0,90.0,66.0,10.0
0,136.2,90.0,66.2,10.0
0,136.4,90.0,66.4,10.0
0,136.6,90.0,66.6,10.0
0,136.8,90.0,66.8,10.0
0,137.0,90.0,67.0,10.0
0,137.2,90.0,67.2,10.0
0,137.4,90.0,67.4,10.0
0,137.6,90.0,67.6,10.0
0,137.8,90.0,67.8,10.0
0,138.0,90.0,68.0,10.0
0,138.2,90.0,68.2,10.0
0,138.4,90.0,68.4,10.0
0,138.6,90.0,68.6,10.0
0,138.8,90.0,68.8,10.0
0,139.0,90.0,69.0,10.0
0,139.2,90.0,69.2,10.0
0,139.4,90.0,69.4,10.0
0,139.6,90.0,69.6,10.0
0,139.8,90.0,69.8,10.0
0,140.0,90.0,70.0,10.0
0,140.2,90.0,70.2,10.0
0,140.4,90.0,70.4,10.0
0,140.6,90.0,70.6,10.0
0,140.8,90.0,70.8,10.0
0,141.0,90.0,71.0,10.0
0,141.2,90.0,71.2,10.0
0,141.4,90.0,71.4,10.0
0,141.6,90.0,71.6,10.0
0,141.8,90.0,71.8,10.0
0,142.0,90.0,72.0,10.0
0,142.2,90.0,72.2,10.0
0,142.4,90.0,72.4,10.0
0,142.6,90.0,72.6,10.0
0,142.8,90.0,72.8,10.0
0,143.0,90.0,73.0,10.0
0,143.2,90.0,73.2,10.0
0,143.4,90.0,73.4,10.0
0,143.6,90.0,73.6,10.0
0,143.8,90.0,73.8,10.0
0,144.0,90.0,74.0,10.0
0,144.2,90.0,74.2,10.0
0,144.4,90.0,74.4,10.0
0,144.6,90.0,74.6,10.0
0,144.8,90.0,74.8,10.0
0,145.0,90.0,75.0,10.0
0,145.2,90.0,75.2,10.0
0,145.4,90.0,75.4,10.0
0,145.6,90.0,75.6,10.0
0,145.8,90.0,75.8,10.0
0,146.0,90.0,76.0,10.0
