agent,time,x,y,z,original_x,original_y,original_z,distance,threshold,applied_force
2,41.4,10.0,10.0,19.0,10.0,10.0,19.0,20.133554082675023,-9.566777041337511,0.0
3,41.4,0.0,0.0,19.0,0.0,0.0,19.0,31.0702429987279,-15.03512149936395,0.0
0,41.6,19.0,19.0,3.6,19.0,19.0,3.6,19.0,-9.0,0.0
1,41.6,19.0,0.0,3.6,19.0,0.0,3.6,19.0,-9.0,0.0
2,41.6,10.0,10.0,19.0,10.0,10.0,19.0,19.978988963408533,-9.489494481704266,0.0
3,41.6,0.0,0.0,19.0,0.0,0.0,19.0,30.97030836139673,-14.985154180698364,0.0
0,41.8,19.0,19.0,3.8,19.0,19.0,3.8,19.0,-9.0,0.0
1,41.8,19.0,0.0,3.8,19.0,0.0,3.8,19.0,-9.0,0.0
2,41.8,10.0,10.0,19.0,10.0,10.0,19.0,19.825236442474022,-9.412618221237011,0.0
3,41.8,0.0,0.0,19.0,0.0,0.0,19.0,30.87134593761665,-14.935672968808325,0.0
0,42.0,19.0,19.0,4.0,19.0,19.0,4.0,19.0,-9.0,0.0
1,42.0,19.0,0.0,4.0,19.0,0.0,4.0,19.0,-9.0,0.0
2,42.0,10.0,10.0,19.0,10.0,10.0,19.0,19.672315572906,-9.336157786453,0.0
3,42.0,0.0,0.0,19.0,0.0,0.0,19.0,30.773365106858236,-14.886682553429118,0.0
0,42.2,19.0,19.0,4.2,19.0,19.0,4.2,19.0,-9.0,0.0
1,42.2,19.0,0.0,4.2,19.0,0.0,4.2,19.0,-9.0,0.0
2,42.2,10.0,10.0,19.0,10.0,10.0,19.0,19.5202459000905,-9.26012295004525,0.0
3,42.2,0.0,0.0,19.0,0.0,0.0,19.0,30.67637527479412,-14.83818763739706,0.0
0,42.4,19.0,19.0,4.4,19.0,19.0,4.4,19.0,-9.0,0.0
1,42.4,19.0,0.0,4.4,19.0,0.0,4.4,19.0,-9.0,0.0
2,42.4,10.0,10.0,19.0,10.0,10.0,19.0,19.36904747270758,-9.18452373635379,0.0
3,42.4,0.0,0.0,19.0,0.0,0.0,19.0,30.58038587068515,-14.790192935342574,0.0
0,42.6,19.0,19.0,4.6,19.0,19.0,4.6,19.0,-9.0,0.0
1,42.6,19.0,0.0,4.6,19.0,0.0,4.6,19.0,-9.0,0.0
2,42.6,10.0,10.0,19.0,10.0,10.0,19.0,19.21874085365636,-9.10937042682818,0.0
3,42.6,0.0,0.0,19.0,0.0,0.0,19.0,30.48540634467581,-14.742703172337905,0.0
0,42.8,19.0,19.0,4.8,19.0,19.0,4.8,19.0,-9.0,0.0
1,42.8,19.0,0.0,4.8,19.0,0.0,4.8,19.0,-9.0,0.0
2,42.8,10.0,10.0,19.0,10.0,10.0,19.0,19.069347130932407,-9.034673565466203,0.0
3,42.8,0.0,0.0,19.0,0.0,0.0,19.0,30.391446164998467,-14.695723082499233,0.0
0,43.0,19.0,19.0,5.0,19.0,19.0,5.0,19.0,-9.0,0.0
1,43.0,19.0,0.0,5.0,19.0,0.0,5.0,19.0,-9.0,0.0
2,43.0,10.0,10.0,19.0,10.0,10.0,19.0,18.920887928424502,-8.960443964212251,0.0
3,43.0,0.0,0.0,19.0,0.0,0.0,19.0,30.298514815086232,-14.649257407543116,0.0
0,43.2,19.0,19.0,5.2,19.0,19.0,5.2,19.0,-9.0,0.0
1,43.2,19.0,0.0,5.2,19.0,0.0,5.2,19.0,-9.0,0.0
2,43.2,10.0,10.0,19.0,10.0,10.0,19.0,18.77338541659442,-8.88669270829721,0.0
3,43.2,0.0,0.0,19.0,0.0,0.0,19.0,30.206621790594195,-14.603310895297097,0.0
0,43.4,19.0,19.0,5.4,19.0,19.0,5.4,19.0,-9.0,0.0
1,43.4,19.0,0.0,5.4,19.0,0.0,5.4,19.0,-9.0,0.0
2,43.4,10.0,10.0,19.0,10.0,10.0,19.0,18.626862323000083,-8.813431161500041,0.0
3,43.4,0.0,0.0,19.0,0.0,0.0,19.0,30.11577659632904,-14.55788829816452,0.0
0,43.6,19.0,19.0,5.6,19.0,19.0,5.6,19.0,-9.0,0.0
1,43.6,19.0,0.0,5.6,19.0,0.0,5.6,19.0,-9.0,0.0
2,43.6,10.0,10.0,19.0,10.0,10.0,19.0,18.481341942618776,-8.740670971309388,0.0
3,43.6,0.0,0.0,19.0,0.0,0.0,19.0,30.02598874308721,-14.512994371543606,0.0
0,43.8,19.0,19.0,5.8,19.0,19.0,5.8,19.0,-9.0,0.0
1,43.8,19.0,0.0,5.8,19.0,0.0,5.8,19.0,-9.0,0.0
2,43.8,10.0,10.0,19.0,10.0,10.0,19.0,18.33684814792335,-8.668424073961676,0.0
3,43.8,0.0,0.0,19.0,0.0,0.0,19.0,29.937267744401794,-14.468633872200897,0.0
0,44.0,19.0,19.0,6.0,19.0,19.0,6.0,19.0,-9.0,0.0
1,44.0,19.0,0.0,6.0,19.0,0.0,6.0,19.0,-9.0,0.0
2,44.0,10.0,10.0,19.0,10.0,10.0,19.0,18.193405398660254,-8.596702699330127,0.0
3,44.0,0.0,0.0,19.0,0.0,0.0,19.0,29.8496231131986,-14.4248115565993,0.0
0,44.2,19.0,19.0,6.2,19.0,19.0,6.2,19.0,-9.0,0.0
1,44.2,19.0,0.0,6.2,19.0,0.0,6.2,19.0,-9.0,0.0
2,44.2,10.0,10.0,19.0,10.0,10.0,19.0,18.051038751274124,-8.525519375637062,0.0
3,44.2,0.0,0.0,19.0,0.0,0.0,19.0,29.763064358362026,-14.381532179181013,0.0
0,44.4,19.0,19.0,6.4,19.0,19.0,6.4,19.0,-9.0,0.0
1,44.4,19.0,0.0,6.4,19.0,0.0,6.4,19.0,-9.0,0.0
2,44.4,10.0,10.0,19.0,10.0,10.0,19.0,17.90977386791916,-8.45488693395958,0.0
3,44.4,0.0,0.0,19.0,0.0,0.0,19.0,29.677600981211402,-14.338800490605701,0.0
0,44.6,19.0,19.0,6.6,19.0,19.0,6.6,19.0,-9.0,0.0
1,44.6,19.0,0.0,6.6,19.0,0.0,6.6,19.0,-9.0,0.0
2,44.6,10.0,10.0,19.0,10.0,10.0,19.0,17.769637024992942,-8.384818512496471,0.0
3,44.6,0.0,0.0,19.0,0.0,0.0,19.0,29.593242471888747,-14.296621235944373,0.0
0,44.8,19.0,19.0,6.8,19.0,19.0,6.8,19.0,-9.0,0.0
1,44.8,19.0,0.0,6.8,19.0,0.0,6.8,19.0,-9.0,0.0
2,44.8,10.0,10.0,19.0,10.0,10.0,19.0,17.63065512112355,-8.315327560561775,0.0
3,44.8,0.0,0.0,19.0,0.0,0.0,19.0,29.50999830565905,-14.254999152829525,0.0
0,45.0,19.0,19.0,7.0,19.0,19.0,7.0,19.0,-9.0,0.0
1,45.0,19.0,0.0,7.0,19.0,0.0,7.0,19.0,-9.0,0.0
2,45.0,10.0,10.0,19.0,10.0,10.0,19.0,17.4928556845359,-8.24642784226795,0.0
3,45.0,0.0,0.0,19.0,0.0,0.0,19.0,29.427877939124322,-14.213938969562161,0.0
0,45.2,19.0,19.0,7.2,19.0,19.0,7.2,19.0,-9.0,0.0
1,45.2,19.0,0.0,7.2,19.0,0.0,7.2,19.0,-9.0,0.0
2,45.2,10.0,10.0,19.0,10.0,10.0,19.0,17.356266879718117,-8.178133439859058,0.0
3,45.2,0.0,0.0,19.0,0.0,0.0,19.0,29.346890806352896,-14.173445403176448,0.0
0,45.4,19.0,19.0,7.4,19.0,19.0,7.4,19.0,-9.0,0.0
1,45.4,19.0,0.0,7.4,19.0,0.0,7.4,19.0,-9.0,0.0
2,45.4,10.0,10.0,19.0,10.0,10.0,19.0,17.22091751330341,-8.110458756651704,0.0
3,45.4,0.0,0.0,19.0,0.0,0.0,19.0,29.267046314925597,-14.133523157462799,0.0
0,45.6,19.0,19.0,7.6,19.0,19.0,7.6,19.0,-9.0,0.0
1,45.6,19.0,0.0,7.6,19.0,0.0,7.6,19.0,-9.0,0.0
2,45.6,10.0,10.0,19.0,10.0,10.0,19.0,17.08683703907777,-8.043418519538886,0.0
3,45.6,0.0,0.0,19.0,0.0,0.0,19.0,29.18835384190071,-14.094176920950355,0.0
0,45.8,19.0,19.0,7.8,19.0,19.0,7.8,19.0,-9.0,0.0
1,45.8,19.0,0.0,7.8,19.0,0.0,7.8,19.0,-9.0,0.0
2,45.8,10.0,10.0,19.0,10.0,10.0,19.0,16.95405556201819,-7.977027781009095,0.0
3,45.8,0.0,0.0,19.0,0.0,0.0,19.0,29.110822729699688,-14.055411364849844,0.0
0,46.0,19.0,19.0,8.0,19.0,19.0,8.0,19.0,-9.0,0.0
1,46.0,19.0,0.0,8.0,19.0,0.0,8.0,19.0,-9.0,0.0
2,46.0,10.0,10.0,19.0,10.0,10.0,19.0,16.822603841260722,-7.911301920630361,0.0
3,46.0,0.0,0.0,19.0,0.0,0.0,19.0,29.03446228191595,-14.017231140957975,0.0
0,46.2,19.0,19.0,8.2,19.0,19.0,8.2,19.0,-9.0,0.0
1,46.2,19.0,0.0,8.2,19.0,0.0,8.2,19.0,-9.0,0.0
2,46.2,10.0,10.0,19.0,10.0,10.0,19.0,16.692513291892265,-7.8462566459461325,0.0
3,46.2,0.0,0.0,19.0,0.0,0.0,19.0,28.959281759049205,-13.979640879524602,0.0
0,46.4,19.0,19.0,8.4,19.0,19.0,8.4,19.0,-9.0,0.0
1,46.4,19.0,0.0,8.4,19.0,0.0,8.4,19.0,-9.0,0.0
2,46.4,10.0,10.0,19.0,10.0,10.0,19.0,16.56381598545456,-7.78190799272728,0.0
3,46.4,0.0,0.0,19.0,0.0,0.0,19.0,28.88529037416796,-13.94264518708398,0.0
0,46.6,19.0,19.0,8.6,19.0,19.0,8.6,19.0,-9.0,0.0
1,46.6,19.0,0.0,8.6,19.0,0.0,8.6,19.0,-9.0,0.0
2,46.6,10.0,10.0,19.0,10.0,10.0,19.0,16.436544649043483,-7.718272324521742,0.0
3,46.6,0.0,0.0,19.0,0.0,0.0,19.0,28.812497288503124,-13.906248644251562,0.0
0,46.8,19.0,19.0,8.8,19.0,19.0,8.8,19.0,-9.0,0.0
1,46.8,19.0,0.0,8.8,19.0,0.0,8.8,19.0,-9.0,0.0
2,46.8,10.0,10.0,19.0,10.0,10.0,19.0,16.310732662881822,-7.655366331440911,0.0
3,46.8,0.0,0.0,19.0,0.0,0.0,19.0,28.740911606975864,-13.870455803487932,0.0
0,47.0,19.0,19.0,9.0,19.0,19.0,9.0,19.0,-9.0,0.0
1,47.0,19.0,0.0,9.0,19.0,0.0,9.0,19.0,-9.0,0.0
2,47.0,10.0,10.0,19.0,10.0,10.0,19.0,16.186414056238647,-7.593207028119323,0.0
3,47.0,0.0,0.0,19.0,0.0,0.0,19.0,28.6705423736629,-13.83527118683145,0.0
0,47.2,19.0,19.0,9.2,19.0,19.0,9.2,19.0,-9.0,0.0
1,47.2,19.0,0.0,9.2,19.0,0.0,9.2,19.0,-9.0,0.0
2,47.2,10.0,10.0,19.0,10.0,10.0,19.0,16.063623501564024,-7.531811750782012,0.0
3,47.2,0.0,0.0,19.0,0.0,0.0,19.0,28.601398567202967,-13.800699283601483,0.0
0,47.4,19.0,19.0,9.4,19.0,19.0,9.4,19.0,-9.0,0.0
1,47.4,19.0,0.0,9.4,19.0,0.0,9.4,19.0,-9.0,0.0
2,47.4,10.0,10.0,19.0,10.0,10.0,19.0,15.942396306703706,-7.471198153351853,0.0
3,47.4,0.0,0.0,19.0,0.0,0.0,19.0,28.533489096148056,-13.766744548074028,0.0
0,47.6,19.0,19.0,9.6,19.0,19.0,9.6,19.0,-9.0,0.0
1,47.6,19.0,0.0,9.6,19.0,0.0,9.6,19.0,-9.0,0.0
2,47.6,10.0,10.0,19.0,10.0,10.0,19.0,15.822768405054788,-7.411384202527394,0.0
3,47.6,0.0,0.0,19.0,0.0,0.0,19.0,28.4668227942635,-13.73341139713175,0.0
0,47.8,19.0,19.0,9.8,19.0,19.0,9.8,19.0,-9.0,0.0
1,47.8,19.0,0.0,9.8,19.0,0.0,9.8,19.0,-9.0,0.0
2,47.8,10.0,10.0,19.0,10.0,10.0,19.0,15.704776343520464,-7.352388171760232,0.0
3,47.8,0.0,0.0,19.0,0.0,0.0,19.0,28.401408415781074,-13.700704207890537,0.0
0,48.0,19.0,19.0,10.0,19.0,19.0,10.0,19.0,-9.0,0.0
1,48.0,19.0,0.0,10.0,19.0,0.0,10.0,19.0,-9.0,0.0
2,48.0,10.0,10.0,19.0,10.0,10.0,19.0,15.588457268119896,-7.294228634059948,0.0
3,48.0,0.0,0.0,19.0,0.0,0.0,19.0,28.337254630609507,-13.668627315304754,0.0
0,48.2,19.0,19.0,10.2,19.0,19.0,10.2,19.0,-9.0,0.0
1,48.2,19.0,0.0,10.2,19.0,0.0,10.2,19.0,-9.0,0.0
2,48.2,10.0,10.0,19.0,10.0,10.0,19.0,15.47384890710776,-7.23692445355388,0.0
3,48.2,0.0,0.0,19.0,0.0,0.0,19.0,28.274370019507067,-13.637185009753534,0.0
0,48.4,19.0,19.0,10.4,19.0,19.0,10.4,19.0,-9.0,0.0
1,48.4,19.0,0.0,10.4,19.0,0.0,10.4,19.0,-9.0,0.0
2,48.4,10.0,10.0,19.0,10.0,10.0,19.0,15.360989551457939,-7.180494775728969,0.0
3,48.4,0.0,0.0,19.0,0.0,0.0,19.0,28.212763069220994,-13.606381534610497,0.0
0,48.6,19.0,19.0,10.6,19.0,19.0,10.6,19.0,-9.0,0.0
1,48.6,19.0,0.0,10.6,19.0,0.0,10.6,19.0,-9.0,0.0
2,48.6,10.0,10.0,19.0,10.0,10.0,19.0,15.249918032566601,-7.1249590162833005,0.0
3,48.6,0.0,0.0,19.0,0.0,0.0,19.0,28.15244216759889,-13.576221083799444,0.0
0,48.8,19.0,19.0,10.8,19.0,19.0,10.8,19.0,-9.0,0.0
1,48.8,19.0,0.0,10.8,19.0,0.0,10.8,19.0,-9.0,0.0
2,48.8,10.0,10.0,19.0,10.0,10.0,19.0,15.140673697032112,-7.070336848516056,0.0
3,48.8,0.0,0.0,19.0,0.0,0.0,19.0,28.09341559867721,-13.546707799338606,0.0
0,49.0,19.0,19.0,11.0,19.0,19.0,11.0,19.0,-9.0,0.0
1,49.0,19.0,0.0,11.0,19.0,0.0,11.0,19.0,-9.0,0.0
2,49.0,10.0,10.0,19.0,10.0,10.0,19.0,15.033296378372908,-7.016648189186454,0.0
3,49.0,0.0,0.0,19.0,0.0,0.0,19.0,28.035691537752374,-13.517845768876187,0.0
0,49.2,19.0,19.0,11.2,19.0,19.0,11.2,19.0,-9.0,0.0
1,49.2,19.0,0.0,11.2,19.0,0.0,11.2,19.0,-9.0,0.0
2,49.2,10.0,10.0,19.0,10.0,10.0,19.0,14.927826365549674,-6.963913182774837,0.0
3,49.2,0.0,0.0,19.0,0.0,0.0,19.0,27.97927804644001,-13.489639023220006,0.0
0,49.4,19.0,19.0,11.4,19.0,19.0,11.4,19.0,-9.0,0.0
1,49.4,19.0,0.0,11.4,19.0,0.0,11.4,19.0,-9.0,0.0
2,49.4,10.0,10.0,19.0,10.0,10.0,19.0,14.824304368165137,-6.912152184082569,0.0
3,49.4,0.0,0.0,19.0,0.0,0.0,19.0,27.92418306772823,-13.462091533864115,0.0
0,49.6,19.0,19.0,11.6,19.0,19.0,11.6,19.0,-9.0,0.0
1,49.6,19.0,0.0,11.6,19.0,0.0,11.6,19.0,-9.0,0.0
2,49.6,10.0,10.0,19.0,10.0,10.0,19.0,14.722771478223793,-6.861385739111896,0.0
3,49.6,0.0,0.0,19.0,0.0,0.0,19.0,27.870414421030773,-13.435207210515387,0.0
0,49.8,19.0,19.0,11.8,19.0,19.0,11.8,19.0,-9.0,0.0
1,49.8,19.0,0.0,11.8,19.0,0.0,11.8,19.0,-9.0,0.0
2,49.8,10.0,10.0,19.0,10.0,10.0,19.0,14.623269128344727,-6.811634564172364,0.0
3,49.8,0.0,0.0,19.0,0.0,0.0,19.0,27.81797979724624,-13.40898989862312,0.0
0,50.0,19.0,19.0,12.0,19.0,19.0,12.0,19.0,-9.0,0.0
1,50.0,19.0,0.0,12.0,19.0,0.0,12.0,19.0,-9.0,0.0
2,50.0,10.0,10.0,19.0,10.0,10.0,19.0,14.52583904633395,-6.762919523166975,0.0
3,50.0,0.0,0.0,19.0,0.0,0.0,19.0,27.76688675382964,-13.38344337691482,0.0
0,50.2,19.0,19.0,12.2,19.0,19.0,12.2,19.0,-9.0,0.0
1,50.2,19.0,0.0,12.2,19.0,0.0,12.2,19.0,-9.0,0.0
2,50.2,10.0,10.0,19.0,10.0,10.0,19.0,14.430523206037957,-6.715261603018979,0.0
3,50.2,0.0,0.0,19.0,0.0,0.0,19.0,27.717142709882634,-13.358571354941317,0.0
0,50.4,19.0,19.0,12.4,19.0,19.0,12.4,19.0,-9.0,0.0
1,50.4,19.0,0.0,12.4,19.0,0.0,12.4,19.0,-9.0,0.0
2,50.4,10.0,10.0,19.0,10.0,10.0,19.0,14.337363774418225,-6.668681887209113,0.0
3,50.4,0.0,0.0,19.0,0.0,0.0,19.0,27.66875494126904,-13.33437747063452,0.0
0,50.6,19.0,19.0,12.6,19.0,19.0,12.6,19.0,-9.0,0.0
1,50.6,19.0,0.0,12.6,19.0,0.0,12.6,19.0,-9.0,0.0
2,50.6,10.0,10.0,19.0,10.0,10.0,19.0,14.246403054806501,-6.623201527403251,0.0
3,50.6,0.0,0.0,19.0,0.0,0.0,19.0,27.621730575762268,-13.310865287881134,0.0
0,50.8,19.0,19.0,12.8,19.0,19.0,12.8,19.0,-9.0,0.0
1,50.8,19.0,0.0,12.8,19.0,0.0,12.8,19.0,-9.0,0.0
2,50.8,10.0,10.0,19.0,10.0,10.0,19.0,14.157683426323672,-6.578841713161836,0.0
3,50.8,0.0,0.0,19.0,0.0,0.0,19.0,27.576076588231327,-13.288038294115664,0.0
0,51.0,19.0,19.0,13.0,19.0,19.0,13.0,19.0,-9.0,0.0
1,51.0,19.0,0.0,13.0,19.0,0.0,13.0,19.0,-9.0,0.0
2,51.0,10.0,10.0,19.0,10.0,10.0,19.0,14.071247279470288,-6.535623639735144,0.0
3,51.0,0.0,0.0,19.0,0.0,0.0,19.0,27.53179979587241,-13.265899897936205,0.0
0,51.2,19.0,19.0,13.2,19.0,19.0,13.2,19.0,-9.0,0.0
1,51.2,19.0,0.0,13.2,19.0,0.0,13.2,19.0,-9.0,0.0
2,51.2,10.0,10.0,19.0,10.0,10.0,19.0,13.98713694792469,-6.493568473962345,0.0
3,51.2,0.0,0.0,19.0,0.0,0.0,19.0,27.488906853492736,-13.244453426746368,0.0
0,51.4,19.0,19.0,13.4,19.0,19.0,13.4,19.0,-9.0,0.0
1,51.4,19.0,0.0,13.4,19.0,0.0,13.4,19.0,-9.0,0.0
2,51.4,10.0,10.0,19.0,10.0,10.0,19.0,13.905394636614956,-6.452697318307478,0.0
3,51.4,0.0,0.0,19.0,0.0,0.0,19.0,27.447404248853843,-13.223702124426922,0.0
0,51.6,19.0,19.0,13.6,19.0,19.0,13.6,19.0,-9.0,0.0
1,51.6,19.0,0.0,13.6,19.0,0.0,13.6,19.0,-9.0,0.0
2,51.6,10.0,10.0,19.0,10.0,10.0,19.0,13.826062346163495,-6.413031173081747,0.0
3,51.6,0.0,0.0,19.0,0.0,0.0,19.0,27.407298298081116,-13.203649149040558,0.0
0,51.8,19.0,19.0,13.8,19.0,19.0,13.8,19.0,-9.0,0.0
1,51.8,19.0,0.0,13.8,19.0,0.0,13.8,19.0,-9.0,0.0
2,51.8,10.0,10.0,19.0,10.0,10.0,19.0,13.749181793837769,-6.3745908969188845,0.0
3,51.8,0.0,0.0,19.0,0.0,0.0,19.0,27.368595141146724,-13.184297570573362,0.0
0,52.0,19.0,19.0,14.0,19.0,19.0,14.0,19.0,-9.0,0.0
1,52.0,19.0,0.0,14.0,19.0,0.0,14.0,19.0,-9.0,0.0
2,52.0,10.0,10.0,19.0,10.0,10.0,19.0,13.674794331177344,-6.337397165588672,0.0
3,52.0,0.0,0.0,19.0,0.0,0.0,19.0,27.331300737432898,-13.165650368716449,0.0
0,52.2,19.0,19.0,14.2,19.0,19.0,14.2,19.0,-9.0,0.0
1,52.2,19.0,0.0,14.2,19.0,0.0,14.2,19.0,-9.0,0.0
2,52.2,10.0,10.0,19.0,10.0,10.0,19.0,13.602940858505562,-6.301470429252781,0.0
3,52.2,0.0,0.0,19.0,0.0,0.0,19.0,27.295420861382592,-13.147710430691296,0.0
0,52.4,19.0,19.0,14.4,19.0,19.0,14.4,19.0,-9.0,0.0
1,52.4,19.0,0.0,14.4,19.0,0.0,14.4,19.0,-9.0,0.0
2,52.4,10.0,10.0,19.0,10.0,10.0,19.0,13.533661736573734,-6.266830868286867,0.0
3,52.4,0.0,0.0,19.0,0.0,0.0,19.0,27.2609610982445,-13.13048054912225,0.0
0,52.6,19.0,19.0,14.6,19.0,19.0,14.6,19.0,-9.0,0.0
1,52.6,19.0,0.0,14.6,19.0,0.0,14.6,19.0,-9.0,0.0
2,52.6,10.0,10.0,19.0,10.0,10.0,19.0,13.46699669562594,-6.23349834781297,0.0
3,52.6,0.0,0.0,19.0,0.0,0.0,19.0,27.22792683991934,-13.11396341995967,0.0
0,52.8,19.0,19.0,14.8,19.0,19.0,14.8,19.0,-9.0,0.0
1,52.8,19.0,0.0,14.8,19.0,0.0,14.8,19.0,-9.0,0.0
2,52.8,10.0,10.0,19.0,10.0,10.0,19.0,13.402984742213205,-6.201492371106602,0.0
3,52.8,0.0,0.0,19.0,0.0,0.0,19.0,27.196323280914278,-13.098161640457139,0.0
0,53.0,19.0,19.0,15.0,19.0,19.0,15.0,19.0,-9.0,0.0
1,53.0,19.0,0.0,15.0,19.0,0.0,15.0,19.0,-9.0,0.0
2,53.0,10.0,10.0,19.0,10.0,10.0,19.0,13.341664064126334,-6.170832032063167,0.0
3,53.0,0.0,0.0,19.0,0.0,0.0,19.0,27.16615541441225,-13.083077707206124,0.0
0,53.2,19.0,19.0,15.2,19.0,19.0,15.2,19.0,-9.0,0.0
1,53.2,19.0,0.0,15.2,19.0,0.0,15.2,19.0,-9.0,0.0
2,53.2,10.0,10.0,19.0,10.0,10.0,19.0,13.283071933856265,-6.141535966928132,0.0
3,53.2,0.0,0.0,19.0,0.0,0.0,19.0,27.137428028462832,-13.068714014231416,0.0
0,53.4,19.0,19.0,15.4,19.0,19.0,15.4,19.0,-9.0,0.0
1,53.4,19.0,0.0,15.4,19.0,0.0,15.4,19.0,-9.0,0.0
2,53.4,10.0,10.0,19.0,10.0,10.0,19.0,13.227244611029162,-6.113622305514581,0.0
3,53.4,0.0,0.0,19.0,0.0,0.0,19.0,27.110145702301196,-13.055072851150598,0.0
0,53.6,19.0,19.0,15.6,19.0,19.0,15.6,19.0,-9.0,0.0
1,53.6,19.0,0.0,15.6,19.0,0.0,15.6,19.0,-9.0,0.0
2,53.6,10.0,10.0,19.0,10.0,10.0,19.0,13.174217244299564,-6.087108622149782,0.0
3,53.6,0.0,0.0,19.0,0.0,0.0,19.0,27.08431280280155,-13.042156401400774,0.0
0,53.8,19.0,19.0,15.8,19.0,19.0,15.8,19.0,-9.0,0.0
1,53.8,19.0,0.0,15.8,19.0,0.0,15.8,19.0,-9.0,0.0
2,53.8,10.0,10.0,19.0,10.0,10.0,19.0,13.124023773218335,-6.0620118866091675,0.0
3,53.8,0.0,0.0,19.0,0.0,0.0,19.0,27.059933481071234,-13.029966740535617,0.0
0,54.0,19.0,19.0,16.0,19.0,19.0,16.0,19.0,-9.0,0.0
1,54.0,19.0,0.0,16.0,19.0,0.0,16.0,19.0,-9.0,0.0
2,54.0,10.0,10.0,19.0,10.0,10.0,19.0,13.076696830622021,-6.0383484153110105,0.0
3,54.0,0.0,0.0,19.0,0.0,0.0,19.0,27.03701166919155,-13.018505834595775,0.0
0,54.2,19.0,19.0,16.2,19.0,19.0,16.2,19.0,-9.0,0.0
1,54.2,19.0,0.0,16.2,19.0,0.0,16.2,19.0,-9.0,0.0
2,54.2,10.0,10.0,19.0,10.0,10.0,19.0,13.032267646115928,-6.016133823057964,0.0
3,54.2,0.0,0.0,19.0,0.0,0.0,19.0,27.015551077111123,-13.007775538555562,0.0
0,54.4,19.0,19.0,16.4,19.0,19.0,16.4,19.0,-9.0,0.0
1,54.4,19.0,0.0,16.4,19.0,0.0,16.4,19.0,-9.0,0.0
2,54.4,10.0,10.0,19.0,10.0,10.0,19.0,12.990765951243985,-5.995382975621992,0.0
3,54.4,0.0,0.0,19.0,0.0,0.0,19.0,26.995555189697434,-12.997777594848717,0.0
0,54.6,19.0,19.0,16.6,19.0,19.0,16.6,19.0,-9.0,0.0
1,54.6,19.0,0.0,16.6,19.0,0.0,16.6,19.0,-9.0,0.0
2,54.6,10.0,10.0,19.0,10.0,10.0,19.0,12.952219886953742,-5.976109943476871,0.0
3,54.6,0.0,0.0,19.0,0.0,0.0,19.0,26.977027263951822,-12.988513631975911,0.0
0,54.8,19.0,19.0,16.8,19.0,19.0,16.8,19.0,-9.0,0.0
1,54.8,19.0,0.0,16.8,19.0,0.0,16.8,19.0,-9.0,0.0
2,54.8,10.0,10.0,19.0,10.0,10.0,19.0,12.916655913974019,-5.958327956987009,0.0
3,54.8,0.0,0.0,19.0,0.0,0.0,19.0,26.959970326393165,-12.979985163196583,0.0
0,55.0,19.0,19.0,17.0,19.0,19.0,17.0,19.0,-9.0,0.0
1,55.0,19.0,0.0,17.0,19.0,0.0,17.0,19.0,-9.0,0.0
2,55.0,10.0,10.0,19.0,10.0,10.0,19.0,12.884098726725126,-5.942049363362563,0.0
3,55.0,0.0,0.0,19.0,0.0,0.0,19.0,26.94438717061496,-12.97219358530748,0.0
0,55.2,19.0,19.0,17.2,19.0,19.0,17.2,19.0,-9.0,0.0
1,55.2,19.0,0.0,17.2,19.0,0.0,17.2,19.0,-9.0,0.0
2,55.2,10.0,10.0,19.0,10.0,10.0,19.0,12.854571171377131,-5.927285585688566,0.0
3,55.2,0.0,0.0,19.0,0.0,0.0,19.0,26.930280355020443,-12.965140177510222,0.0
0,55.4,19.0,19.0,17.4,19.0,19.0,17.4,19.0,-9.0,0.0
1,55.4,19.0,0.0,17.4,19.0,0.0,17.4,19.0,-9.0,0.0
2,55.4,10.0,10.0,19.0,10.0,10.0,19.0,12.82809416865966,-5.91404708432983,0.0
3,55.4,0.0,0.0,19.0,0.0,0.0,19.0,26.917652200739948,-12.958826100369974,0.0
0,55.6,19.0,19.0,17.6,19.0,19.0,17.6,19.0,-9.0,0.0
1,55.6,19.0,0.0,17.6,19.0,0.0,17.6,19.0,-9.0,0.0
2,55.6,10.0,10.0,19.0,10.0,10.0,19.0,12.804686642007294,-5.902343321003647,0.0
3,55.6,0.0,0.0,19.0,0.0,0.0,19.0,26.906504789734395,-12.953252394867198,0.0
0,55.8,19.0,19.0,17.8,19.0,19.0,17.8,19.0,-9.0,0.0
1,55.8,19.0,0.0,17.8,19.0,0.0,17.8,19.0,-9.0,0.0
2,55.8,10.0,10.0,19.0,10.0,10.0,19.0,12.784365451597509,-5.8921827257987545,0.0
3,55.8,0.0,0.0,19.0,0.0,0.0,19.0,26.896839963088603,-12.948419981544301,0.0
0,56.0,19.0,19.0,18.0,19.0,19.0,18.0,19.0,-9.0,0.0
1,56.0,19.0,0.0,18.0,19.0,0.0,18.0,19.0,-9.0,0.0
2,56.0,10.0,10.0,19.0,10.0,10.0,19.0,12.767145334803704,-5.883572667401852,0.0
3,56.0,0.0,0.0,19.0,0.0,0.0,19.0,26.888659319497503,-12.944329659748751,0.0
0,56.2,19.0,19.0,18.2,19.0,19.0,18.2,19.0,-9.0,0.0
1,56.2,19.0,0.0,18.2,19.0,0.0,18.2,19.0,-9.0,0.0
