agent,time,x,y,z,original_x,original_y,original_z,attractive_force_x,attractive_force_y,attractive_force_z,repulsive_force_x,repulsive_force_y,repulsive_force_z,attractive_magnitude,repulsive_magnitude,total_magnitude,displacement_magnitude
1.0,21.4,82.46366882324219,16.93183708190918,16.93183708190918,82.290955,16.84548,16.84548,0.575714111328125,0.2878551483154297,0.2878551483154297,0.0,0.0,0.0,0.7051013708114624,0.0,0.7051013708114624,0.2115308791399002
2.0,21.4,50.0,41.400001525878906,50.0,50.0,41.4,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,21.4,31.00225257873535,50.0,30.397754669189453,31.131788,50.0,30.268219,-0.43178367614746094,0.0,0.43178558349609375,0.0,0.0,0.0,0.6106356978416443,0.0,0.6106356978416443,0.18319110572338104
4.0,21.4,24.468162536621094,36.93183517456055,63.06816482543945,24.55452,36.845478,63.154522,-0.2878551483154297,0.2878532409667969,-0.2878532409667969,0.0,0.0,0.0,0.4985775351524353,0.0,0.4985775351524353,0.14957492053508759
5.0,21.4,34.56554412841797,17.92209815979004,41.980525970458984,34.77527,17.823404,41.955853,-0.6990776062011719,0.3289775848388672,0.08224105834960938,0.0,0.0,0.0,0.7769808769226074,0.0,0.7769808769226074,0.2330956608057022
6.0,21.4,41.720252990722656,41.194854736328125,14.621223449707031,41.947983,41.19741,14.563652,-0.75909423828125,-0.00852203369140625,0.19190406799316406,0.0,0.0,0.0,0.7830222845077515,0.0,0.7830222845077515,0.23490819334983826
7.0,21.4,73.74820709228516,50.34543991088867,14.985474586486816,73.62178,50.42834,14.885992,0.421417236328125,-0.2763404846191406,0.3316078186035156,0.0,0.0,0.0,0.6032580733299255,0.0,0.6032580733299255,0.18097807466983795
8.0,21.4,64.3232421875,7.216793537139893,66.6114501953125,64.08999,7.139345,66.616295,0.7775115966796875,0.2581610679626465,-0.01613616943359375,0.0,0.0,0.0,0.8194094300270081,0.0,0.8194094300270081,0.24582292139530182
9.0,21.4,40.71650695800781,20.814571380615234,42.00431823730469,40.886974,20.6923,42.016724,-0.5682296752929688,0.40756797790527344,-0.041347503662109375,0.0,0.0,0.0,0.7005043029785156,0.0,0.7005043029785156,0.21015022695064545
0.0,21.6,17.60676383972168,16.99661636352539,16.99661636352539,17.781092,16.909452,16.909452,-0.5810928344726562,0.2905464172363281,0.2905464172363281,0.0,0.0,0.0,0.7116904854774475,0.0,0.7116904854774475,0.21350713074207306
1.0,21.6,82.39323425292969,16.99661636352539,16.99661636352539,82.21891,16.909452,16.909452,0.5810928344726562,0.2905445098876953,0.2905445098876953,0.0,0.0,0.0,0.7116889357566833,0.0,0.7116889357566833,0.21350403130054474
2.0,21.6,50.0,41.599998474121094,50.0,50.0,41.6,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,21.6,31.105070114135742,50.0,30.494924545288086,31.235817,50.0,30.364178,-0.4358196556568146,0.0,0.4358196556568146,0.0,0.0,0.0,0.6163420677185059,0.0,0.6163420677185059,0.18490396440029144
4.0,21.6,24.603384017944336,36.996620178222656,63.003379821777344,24.690548,36.909454,63.090546,-0.2905464172363281,0.2905464172363281,-0.2905464172363281,0.0,0.0,0.0,0.5032411813735962,0.0,0.5032411813735962,0.1509745568037033
5.0,21.6,34.608211517333984,17.996131896972656,41.99903106689453,34.819893,17.896517,41.97413,-0.7056083679199219,0.33205223083496094,0.08301162719726562,0.0,0.0,0.0,0.7842402458190918,0.0,0.7842402458190918,0.235270693898201
6.0,21.6,41.73105239868164,41.211299896240234,14.664412498474121,41.95865,41.21614,14.606303,-0.7586479187011719,-0.016139984130859375,0.19369792938232422,0.0,0.0,0.0,0.783151388168335,0.0,0.783151388168335,0.23494720458984375
7.0,21.6,73.64305114746094,50.28324890136719,15.060102462768555,73.51544,50.366924,14.959689,0.42536163330078125,-0.27892303466796875,0.33471012115478516,0.0,0.0,0.0,0.608901858329773,0.0,0.608901858329773,0.18267054855823517
8.0,21.6,64.2982177734375,7.274896144866943,66.60781860351562,64.06278,7.1967235,66.61271,0.7847824096679688,0.2605757713317871,-0.01628875732421875,0.0,0.0,0.0,0.8270722031593323,0.0,0.8270722031593323,0.2481224536895752
9.0,21.6,40.78862380981445,20.90629768371582,41.99501419067383,40.960686,20.782885,42.007534,-0.5735397338867188,0.4113750457763672,-0.0417327880859375,0.0,0.0,0.0,0.7070494294166565,0.0,0.7070494294166565,0.21211516857147217
0.0,21.8,17.67719841003418,17.0614013671875,17.0614013671875,17.85314,16.97343,16.97343,-0.5864734649658203,0.29323577880859375,0.29323577880859375,0.0,0.0,0.0,0.7182796001434326,0.0,0.7182796001434326,0.2154834121465683
1.0,21.8,82.32280731201172,17.061399459838867,17.061399459838867,82.146866,16.973429,16.973429,0.5864715576171875,0.29323387145996094,0.29323387145996094,0.0,0.0,0.0,0.7182765007019043,0.0,0.7182765007019043,0.2154834121465683
2.0,21.8,50.0,41.79999923706055,50.0,50.0,41.8,50.0,0.0,3.814697265625e-06,0.0,0.0,0.0,0.0,3.814697265625e-06,0.0,3.814697265625e-06,0.0
3.0,21.8,31.207901000976562,50.0,30.592105865478516,31.339857,50.0,30.46015,-0.439853698015213,0.0,0.439853698015213,0.0,0.0,0.0,0.6220470666885376,0.0,0.6220470666885376,0.18661411106586456
4.0,21.8,24.738595962524414,37.061397552490234,62.938602447509766,24.826567,36.973427,63.026573,-0.29323768615722656,0.29323577880859375,-0.29323577880859375,0.0,0.0,0.0,0.5079003572463989,0.0,0.5079003572463989,0.15236978232860565
5.0,21.8,34.65087890625,18.07016944885254,42.01754379272461,34.864525,17.969631,41.99241,-0.7121467590332031,0.3351287841796875,0.08378219604492188,0.0,0.0,0.0,0.7915073037147522,0.0,0.7915073037147522,0.23745377361774445
6.0,21.8,41.74185562133789,41.227745056152344,14.707602500915527,41.969315,41.234875,14.648955,-0.7582015991210938,-0.023761749267578125,0.19549179077148438,0.0,0.0,0.0,0.7833589911460876,0.0,0.7833589911460876,0.2350061684846878
7.0,21.8,73.53788757324219,50.221046447753906,15.13473892211914,73.409096,50.3055,15.033396,0.42929840087890625,-0.2815055847167969,0.3378105163574219,0.0,0.0,0.0,0.6145392060279846,0.0,0.6145392060279846,0.18436424434185028
8.0,21.8,64.27320861816406,7.332996845245361,66.60418701171875,64.03559,7.2541003,66.60912,0.7920455932617188,0.2629880905151367,-0.01644134521484375,0.0,0.0,0.0,0.8347270488739014,0.0,0.8347270488739014,0.2504218518733978
9.0,21.8,40.86073684692383,20.99802017211914,41.9857063293457,41.034393,20.873465,41.998344,-0.5788497924804688,0.41518402099609375,-0.04212188720703125,0.0,0.0,0.0,0.7135959267616272,0.0,0.7135959267616272,0.2140803188085556
0.0,22.0,17.747629165649414,17.126182556152344,17.126182556152344,17.925186,17.037405,17.037405,-0.5918540954589844,0.2959270477294922,0.2959270477294922,0.0,0.0,0.0,0.7248702645301819,0.0,0.7248702645301819,0.2174612283706665
1.0,22.0,82.25238037109375,17.12618064880371,17.12618064880371,82.07482,17.037403,17.037403,0.5918502807617188,0.2959251403808594,0.2959251403808594,0.0,0.0,0.0,0.7248656153678894,0.0,0.7248656153678894,0.21746279299259186
2.0,22.0,50.0,42.0,50.0,50.0,42.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,22.0,31.31072235107422,50.0,30.68927764892578,31.44389,50.0,30.55611,-0.4438896179199219,0.0,0.4438896179199219,0.0,0.0,0.0,0.6277547478675842,0.0,0.6277547478675842,0.18832695484161377
4.0,22.0,24.873817443847656,37.126190185546875,62.873809814453125,24.962595,37.03741,62.96259,-0.29592323303222656,0.2959251403808594,-0.2959251403808594,0.0,0.0,0.0,0.512556254863739,0.0,0.512556254863739,0.15376941859722137
5.0,22.0,34.69355010986328,18.144210815429688,42.03605270385742,34.909153,18.04275,42.01069,-0.7186775207519531,0.33820152282714844,0.0845489501953125,0.0,0.0,0.0,0.7987654209136963,0.0,0.7987654209136963,0.2396296113729477
6.0,22.0,41.752647399902344,41.24419403076172,14.750791549682617,41.979973,41.25361,14.6916065,-0.75775146484375,-0.0313873291015625,0.19728468358516693,0.0,0.0,0.0,0.7836413383483887,0.0,0.7836413383483887,0.23509223759174347
7.0,22.0,73.4327392578125,50.15886306762695,15.20936107635498,73.30277,50.24409,15.107089,0.43323516845703125,-0.284088134765625,0.34090614318847656,0.0,0.0,0.0,0.620173990726471,0.0,0.620173990726471,0.18605034053325653
8.0,22.0,64.2481918334961,7.391096591949463,66.60055541992188,64.0084,7.3114767,66.60553,0.7993087768554688,0.2653989791870117,-0.0165863037109375,0.0,0.0,0.0,0.8423812985420227,0.0,0.8423812985420227,0.25271371006965637
9.0,22.0,40.93285369873047,21.08974266052246,41.976402282714844,41.1081,20.964045,41.989155,-0.5841598510742188,0.4189930260181427,-0.042507171630859375,0.0,0.0,0.0,0.7201421856880188,0.0,0.7201421856880188,0.216042160987854
0.0,22.2,17.81806182861328,17.190967559814453,17.190967559814453,17.997232,17.101383,17.101383,-0.5972347259521484,0.298614501953125,0.298614501953125,0.0,0.0,0.0,0.7314578294754028,0.0,0.7314578294754028,0.21943750977516174
1.0,22.2,82.18194580078125,17.190961837768555,17.190961837768555,82.00278,17.101377,17.101377,0.59722900390625,0.298614501953125,0.298614501953125,0.0,0.0,0.0,0.7314531207084656,0.0,0.7314531207084656,0.2194359451532364
2.0,22.2,50.0,42.20000076293945,50.0,50.0,42.2,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,22.2,31.41354751586914,50.0,30.786453247070312,31.547926,50.0,30.652075,-0.4479255676269531,0.0,0.4479255676269531,0.0,0.0,0.0,0.6334624290466309,0.0,0.6334624290466309,0.19003979861736298
4.0,22.2,25.009035110473633,37.19097137451172,62.80902862548828,25.09862,37.101387,62.898613,-0.2986164093017578,0.298614501953125,-0.298614501953125,0.0,0.0,0.0,0.5172166228294373,0.0,0.5172166228294373,0.15516464412212372
5.0,22.2,34.7362174987793,18.218246459960938,42.054561614990234,34.95378,18.115864,42.028965,-0.7252120971679688,0.3412742614746094,0.08531951904296875,0.0,0.0,0.0,0.806027352809906,0.0,0.806027352809906,0.2418084591627121
6.0,22.2,41.76344299316406,41.26063919067383,14.793977737426758,41.990635,41.272343,14.734255,-0.7573013305664062,-0.03900909423828125,0.19907762110233307,0.0,0.0,0.0,0.7840018272399902,0.0,0.7840018272399902,0.23520196974277496
7.0,22.2,73.32756805419922,50.09666442871094,15.2839994430542,73.19642,50.182667,15.180798,0.43717193603515625,-0.2866706848144531,0.3440074920654297,0.0,0.0,0.0,0.6258119344711304,0.0,0.6258119344711304,0.18774227797985077
8.0,22.2,64.22317504882812,7.449195384979248,66.596923828125,63.981205,7.368852,66.60195,0.8065757751464844,0.26781129837036133,-0.01674652099609375,0.0,0.0,0.0,0.8500398993492126,0.0,0.8500398993492126,0.2550094723701477
9.0,22.2,41.00497055053711,21.18147087097168,41.967098236083984,41.181812,21.05463,41.979965,-0.5894699096679688,0.4228019714355469,-0.0428924560546875,0.0,0.0,0.0,0.7266884446144104,0.0,0.7266884446144104,0.21800708770751953
0.0,22.4,17.88849449157715,17.255748748779297,17.255748748779297,18.069279,17.165358,17.165358,-0.6026153564453125,0.30130577087402344,0.30130577087402344,0.0,0.0,0.0,0.7380484938621521,0.0,0.7380484938621521,0.2214137762784958
1.0,22.4,82.11150360107422,17.255752563476562,17.255752563476562,81.93072,17.16536,17.16536,0.6026153564453125,0.30130767822265625,0.30130767822265625,0.0,0.0,0.0,0.7380500435829163,0.0,0.7380500435829163,0.2214168906211853
2.0,22.4,50.0,42.400001525878906,50.0,50.0,42.4,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,22.4,31.516372680664062,50.0,30.88362693786621,31.65196,50.0,30.74804,-0.45195963978767395,0.0,0.45196154713630676,0.0,0.0,0.0,0.6391687989234924,0.0,0.6391687989234924,0.1917499601840973
4.0,22.4,25.144245147705078,37.2557487487793,62.7442512512207,25.234638,37.165356,62.834644,-0.30130767822265625,0.30130767822265625,-0.30130767822265625,0.0,0.0,0.0,0.5218802094459534,0.0,0.5218802094459534,0.15656538307666779
5.0,22.4,34.77888488769531,18.292287826538086,42.07307052612305,34.99841,18.188984,42.047245,-0.7317428588867188,0.3443489074707031,0.086090087890625,0.0,0.0,0.0,0.8132867217063904,0.0,0.8132867217063904,0.24398690462112427
6.0,22.4,41.77424240112305,41.2770881652832,14.837169647216797,42.001297,41.291077,14.776908,-0.7568511962890625,-0.046630859375,0.20087148249149323,0.0,0.0,0.0,0.7844409346580505,0.0,0.7844409346580505,0.23533156514167786
7.0,22.4,73.22242736816406,50.03448486328125,15.358621597290039,73.090096,50.12126,15.254491,0.44110870361328125,-0.2892570495605469,0.3471031188964844,0.0,0.0,0.0,0.6314484477043152,0.0,0.6314484477043152,0.1894337236881256
8.0,22.4,64.19815063476562,7.507300853729248,66.59329986572266,63.954,7.426233,66.598366,0.8138465881347656,0.27022695541381836,-0.0168914794921875,0.0,0.0,0.0,0.8577028512954712,0.0,0.8577028512954712,0.2573089897632599
9.0,22.4,41.07708740234375,21.273189544677734,41.957794189453125,41.255524,21.145206,41.97078,-0.5947837829589844,0.42661285400390625,-0.04328155517578125,0.0,0.0,0.0,0.7332391142845154,0.0,0.7332391142845154,0.21997226774692535
0.0,22.6,17.95892906188965,17.32053565979004,17.32053565979004,18.141327,17.229336,17.229336,-0.6079940795898438,0.3039970397949219,0.3039970397949219,0.0,0.0,0.0,0.7446376085281372,0.0,0.7446376085281372,0.2233916074037552
1.0,22.6,82.04106903076172,17.32053565979004,17.32053565979004,81.85867,17.229338,17.229338,0.6079940795898438,0.30399513244628906,0.30399513244628906,0.0,0.0,0.0,0.744636058807373,0.0,0.744636058807373,0.22338849306106567
2.0,22.6,50.0,42.599998474121094,50.0,50.0,42.6,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,22.6,31.61919593811035,50.0,30.980802536010742,31.755995,50.0,30.844004,-0.4559955596923828,0.0,0.4559955596923828,0.0,0.0,0.0,0.6448751091957092,0.0,0.6448751091957092,0.1934628039598465
4.0,22.6,25.279460906982422,37.320533752441406,62.679466247558594,25.37066,37.229336,62.770664,-0.3039970397949219,0.3039970397949219,-0.3039970397949219,0.0,0.0,0.0,0.5265383124351501,0.0,0.5265383124351501,0.15796060860157013
5.0,22.6,34.821556091308594,18.3663272857666,42.091583251953125,35.04304,18.2621,42.065525,-0.7382774353027344,0.3474254608154297,0.08685684204101562,0.0,0.0,0.0,0.8205499053001404,0.0,0.8205499053001404,0.24616655707359314
6.0,22.6,41.78504180908203,41.29353332519531,14.880356788635254,42.011963,41.30981,14.819557,-0.75640869140625,-0.054256439208984375,0.20266534388065338,0.0,0.0,0.0,0.7849656939506531,0.0,0.7849656939506531,0.23548826575279236
7.0,22.6,73.11726379394531,49.97228240966797,15.433257102966309,72.98375,50.059834,15.328196,0.4450531303882599,-0.2918357849121094,0.3502053916454315,0.0,0.0,0.0,0.6370904445648193,0.0,0.6370904445648193,0.19112619757652283
8.0,22.6,64.17314147949219,7.565401077270508,66.58966827392578,63.926804,7.483609,66.59478,0.8211135864257812,0.27263927459716797,-0.0170440673828125,0.0,0.0,0.0,0.8653613328933716,0.0,0.8653613328933716,0.2596120238304138
9.0,22.6,41.149200439453125,21.36491584777832,41.948482513427734,41.329227,21.23579,41.961582,-0.6000900268554688,0.4304199516773224,-0.04366302490234375,0.0,0.0,0.0,0.7397809624671936,0.0,0.7397809624671936,0.22193409502506256
0.0,22.8,18.029359817504883,17.385316848754883,17.385316848754883,18.213373,17.29331,17.29331,-0.6133766174316406,0.3066864013671875,0.3066864013671875,0.0,0.0,0.0,0.7512282729148865,0.0,0.7512282729148865,0.2253694236278534
1.0,22.8,81.97064208984375,17.385318756103516,17.385318756103516,81.78663,17.293312,17.293312,0.613372802734375,0.3066864013671875,0.3066864013671875,0.0,0.0,0.0,0.7512251734733582,0.0,0.7512251734733582,0.2253694236278534
2.0,22.8,50.0,42.79999923706055,50.0,50.0,42.8,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,22.8,31.72201919555664,50.0,31.07797622680664,31.86003,50.0,30.939968,-0.46003150939941406,0.0,0.46002960205078125,0.0,0.0,0.0,0.650581419467926,0.0,0.650581419467926,0.19517430663108826
4.0,22.8,25.4146785736084,37.385318756103516,62.614681243896484,25.506685,37.293312,62.706688,-0.3066883087158203,0.3066864013671875,-0.3066864013671875,0.0,0.0,0.0,0.5311974883079529,0.0,0.5311974883079529,0.15936024487018585
5.0,22.8,34.864227294921875,18.440364837646484,42.11008834838867,35.08767,18.335215,42.0838,-0.74481201171875,0.35050010681152344,0.08762741088867188,0.0,0.0,0.0,0.827812671661377,0.0,0.827812671661377,0.2483423948287964
6.0,22.8,41.79583740234375,41.30997848510742,14.92354679107666,42.022625,41.32854,14.862209,-0.7559585571289062,-0.0618743859231472,0.20445823669433594,0.0,0.0,0.0,0.7855602502822876,0.0,0.7855602502822876,0.2356680929660797
7.0,22.8,73.0121078491211,49.91009521484375,15.507885932922363,72.87741,49.99842,15.401895,0.4489898979663849,-0.2944183349609375,0.3533039093017578,0.0,0.0,0.0,0.6427267789840698,0.0,0.6427267789840698,0.19281814992427826
8.0,22.8,64.14812469482422,7.623500347137451,66.58602905273438,63.899612,7.540985,66.59119,0.8283767700195312,0.2750511169433594,-0.01718902587890625,0.0,0.0,0.0,0.873015820980072,0.0,0.873015820980072,0.2619040012359619
9.0,22.8,41.22132110595703,21.45664405822754,41.93918228149414,41.402943,21.326376,41.9524,-0.6054039001464844,0.4342288672924042,-0.044055938720703125,0.0,0.0,0.0,0.7463306784629822,0.0,0.7463306784629822,0.2238992601633072
0.0,23.0,18.099794387817383,17.45009994506836,17.45009994506836,18.285421,17.357286,17.357286,-0.6187572479248047,0.30937767028808594,0.30937767028808594,0.0,0.0,0.0,0.7578189969062805,0.0,0.7578189969062805,0.22734570503234863
1.0,23.0,81.90020751953125,17.45009994506836,17.45009994506836,81.714584,17.357286,17.357286,0.6187515258789062,0.3093757629394531,0.3093757629394531,0.0,0.0,0.0,0.7578127384185791,0.0,0.7578127384185791,0.22734259068965912
2.0,23.0,50.0,43.0,50.0,50.0,43.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,23.0,31.824848175048828,50.0,31.175153732299805,31.964067,50.0,31.035934,-0.4640674591064453,0.0,0.4640655815601349,0.0,0.0,0.0,0.6562891602516174,0.0,0.6562891602516174,0.19688579440116882
4.0,23.0,25.549896240234375,37.45009994506836,62.54990005493164,25.64271,37.35729,62.64271,-0.30937767028808594,0.3093757629394531,-0.3093757629394531,0.0,0.0,0.0,0.5358556509017944,0.0,0.5358556509017944,0.1607554852962494
5.0,23.0,34.90689468383789,18.514400482177734,42.12860107421875,35.132298,18.408327,42.10208,-0.7513465881347656,0.3535747528076172,0.0883941650390625,0.0,0.0,0.0,0.8350750207901001,0.0,0.8350750207901001,0.25052204728126526
6.0,23.0,41.80663299560547,41.3264274597168,14.96673583984375,42.033287,41.347275,14.9048605,-0.7555084228515625,-0.06949615478515625,0.2062520980834961,0.0,0.0,0.0,0.7862331867218018,0.0,0.7862331867218018,0.23587121069431305
7.0,23.0,72.9069595336914,49.847904205322266,15.582514762878418,72.77108,49.937004,15.4755945,0.4529266655445099,-0.2970008850097656,0.3564014434814453,0.0,0.0,0.0,0.6483625769615173,0.0,0.6483625769615173,0.1945095658302307
8.0,23.0,64.12310791015625,7.681600570678711,66.5823974609375,63.872417,7.5983615,66.5876,0.8356437683105469,0.277463436126709,-0.01734161376953125,0.0,0.0,0.0,0.8806742429733276,0.0,0.8806742429733276,0.26419979333877563
9.0,23.0,41.293434143066406,21.54836654663086,41.929874420166016,41.47665,21.416956,41.943207,-0.6107139587402344,0.4380378723144531,-0.044437408447265625,0.0,0.0,0.0,0.7528766989707947,0.0,0.7528766989707947,0.22586418688297272
0.0,23.2,18.170228958129883,17.5148868560791,17.5148868560791,18.35747,17.421267,17.421267,-0.6241359710693359,0.31206703186035156,0.31206703186035156,0.0,0.0,0.0,0.7644065618515015,0.0,0.7644065618515015,0.22932197153568268
1.0,23.2,81.82978057861328,17.514881134033203,17.514881134033203,81.64254,17.42126,17.42126,0.6241302490234375,0.31206512451171875,0.31206512451171875,0.0,0.0,0.0,0.7644003033638,0.0,0.7644003033638,0.22932197153568268
2.0,23.2,50.0,43.20000076293945,50.0,50.0,43.2,50.0,0.0,-3.814697265625e-06,0.0,0.0,0.0,0.0,3.814697265625e-06,0.0,3.814697265625e-06,0.0
3.0,23.2,31.927669525146484,50.0,31.272327423095703,32.0681,50.0,31.131897,-0.46810153126716614,0.0,0.46810153126716614,0.0,0.0,0.0,0.661995530128479,0.0,0.661995530128479,0.19859863817691803
4.0,23.2,25.685117721557617,37.514888763427734,62.485111236572266,25.778738,37.42127,62.57873,-0.31206703186035156,0.3120689392089844,-0.3120689392089844,0.0,0.0,0.0,0.5405181646347046,0.0,0.5405181646347046,0.1621551215648651
5.0,23.2,34.949562072753906,18.588441848754883,42.14710998535156,35.176926,18.481447,42.12036,-0.7578773498535156,0.3566474914550781,0.08916091918945312,0.0,0.0,0.0,0.842333197593689,0.0,0.842333197593689,0.2527005076408386
6.0,23.2,41.81742858886719,41.342872619628906,15.009922981262207,42.04395,41.36601,14.94751,-0.7550621032714844,-0.07712173461914062,0.20804502069950104,0.0,0.0,0.0,0.7869874835014343,0.0,0.7869874835014343,0.23609794676303864
7.0,23.2,72.80179595947266,49.785709381103516,15.657149314880371,72.664734,49.875584,15.549298,0.4568634033203125,-0.29958343505859375,0.3595018684864044,0.0,0.0,0.0,0.6539999842643738,0.0,0.6539999842643738,0.19620203971862793
8.0,23.2,64.09809112548828,7.739704132080078,66.5787582397461,63.845215,7.6557407,66.58401,0.8429107666015625,0.2798781394958496,-0.017486572265625,0.0,0.0,0.0,0.8883333206176758,0.0,0.8883333206176758,0.2665029466152191
9.0,23.2,41.36555480957031,21.640094757080078,41.920570373535156,41.55036,21.50754,41.934017,-0.6160240173339844,0.4418468475341797,-0.044826507568359375,0.0,0.0,0.0,0.7594231963157654,0.0,0.7594231963157654,0.22782714664936066
0.0,23.4,18.240657806396484,17.579666137695312,17.579666137695312,18.429514,17.485239,17.485239,-0.6295185089111328,0.3147563934326172,0.3147563934326172,0.0,0.0,0.0,0.7709972262382507,0.0,0.7709972262382507,0.23129978775978088
1.0,23.4,81.75933837890625,17.579668045043945,17.579668045043945,81.57048,17.48524,17.48524,0.6295166015625,0.31475830078125,0.31475830078125,0.0,0.0,0.0,0.7709972262382507,0.0,0.7709972262382507,0.23130135238170624
2.0,23.4,50.0,43.400001525878906,50.0,50.0,43.4,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,23.4,32.03049850463867,50.0,31.3695068359375,32.17214,50.0,31.227865,-0.4721355438232422,0.0,0.472137451171875,0.0,0.0,0.0,0.6677018404006958,0.0,0.6677018404006958,0.20031015574932098
4.0,23.4,25.820329666137695,37.57966995239258,62.42033004760742,25.914757,37.48524,62.51476,-0.31475830078125,0.31475830078125,-0.31475830078125,0.0,0.0,0.0,0.5451773405075073,0.0,0.5451773405075073,0.16355475783348083
5.0,23.4,34.99223327636719,18.6624813079834,42.16562271118164,35.221558,18.554564,42.13864,-0.7644119262695312,0.3597240447998047,0.08993148803710938,0.0,0.0,0.0,0.8495967984199524,0.0,0.8495967984199524,0.2548801600933075
6.0,23.4,41.82822799682617,41.359317779541016,15.053112030029297,42.05461,41.384743,14.99016,-0.7546119689941406,-0.08474349975585938,0.2098388671875,0.0,0.0,0.0,0.7878153324127197,0.0,0.7878153324127197,0.23634454607963562
7.0,23.4,72.6966323852539,49.723514556884766,15.731781959533691,72.55839,49.814167,15.623001,0.46080780029296875,-0.3021697998046875,0.36260223388671875,0.0,0.0,0.0,0.6596444249153137,0.0,0.6596444249153137,0.19789573550224304
8.0,23.4,64.07307434082031,7.797802925109863,66.57513427734375,63.81802,7.713116,66.58043,0.8501777648925781,0.282289981842041,-0.01763916015625,0.0,0.0,0.0,0.8959916234016418,0.0,0.8959916234016418,0.2687985599040985
9.0,23.4,41.43767547607422,21.731821060180664,41.91126251220703,41.624077,21.598124,41.924828,-0.621337890625,0.44565773010253906,-0.0452117919921875,0.0,0.0,0.0,0.765973687171936,0.0,0.765973687171936,0.22979231178760529
0.0,23.6,18.31108856201172,17.644447326660156,17.644447326660156,18.501558,17.549213,17.549213,-0.6348972320556641,0.3174476623535156,0.3174476623535156,0.0,0.0,0.0,0.7775863409042358,0.0,0.7775863409042358,0.23327605426311493
1.0,23.6,81.68890380859375,17.644451141357422,17.644451141357422,81.498436,17.549217,17.549217,0.6348953247070312,0.3174476623535156,0.3174476623535156,0.0,0.0,0.0,0.7775847911834717,0.0,0.7775847911834717,0.23327450454235077
2.0,23.6,50.0,43.599998474121094,50.0,50.0,43.6,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,23.6,32.13331985473633,50.0,31.466678619384766,32.276173,50.0,31.323828,-0.47617340087890625,0.0,0.47617149353027344,0.0,0.0,0.0,0.6734095215797424,0.0,0.6734095215797424,0.2020229995250702
4.0,23.6,25.955549240112305,37.64445495605469,62.35554504394531,26.050783,37.54922,62.45078,-0.3174476623535156,0.3174476623535156,-0.3174476623535156,0.0,0.0,0.0,0.5498355031013489,0.0,0.5498355031013489,0.16494998335838318
5.0,23.6,35.0349006652832,18.73651695251465,42.18413162231445,35.266182,18.627678,42.15692,-0.7709426879882812,0.3627967834472656,0.0906982421875,0.0,0.0,0.0,0.8568549156188965,0.0,0.8568549156188965,0.2570551633834839
6.0,23.6,41.839027404785156,41.37576675415039,15.096302032470703,42.065277,41.403477,15.032812,-0.7541656494140625,-0.09236526489257812,0.21163366734981537,0.0,0.0,0.0,0.7887243032455444,0.0,0.7887243032455444,0.23661726713180542
7.0,23.6,72.59147644042969,49.66132736206055,15.806408882141113,72.45206,49.75275,15.696698,0.46474456787109375,-0.30474853515625,0.36570262908935547,0.0,0.0,0.0,0.6652801036834717,0.0,0.6652801036834717,0.1995806097984314
8.0,23.6,64.04805755615234,7.85590124130249,66.57150268554688,63.790825,7.7704906,66.57684,0.8574447631835938,0.2847023010253906,-0.017791748046875,0.0,0.0,0.0,0.9036501049995422,0.0,0.9036501049995422,0.27109432220458984
9.0,23.6,41.509788513183594,21.823543548583984,41.90195846557617,41.697784,21.688704,41.915638,-0.62664794921875,0.44946861267089844,-0.045597076416015625,0.0,0.0,0.0,0.7725210189819336,0.0,0.7725210189819336,0.231757253408432
0.0,23.8,18.38152503967285,17.7092342376709,17.7092342376709,18.573608,17.613192,17.613192,-0.6402778625488281,0.32013893127441406,0.32013893127441406,0.0,0.0,0.0,0.7841770052909851,0.0,0.7841770052909851,0.23525388538837433
1.0,23.8,81.61847686767578,17.70923614501953,17.70923614501953,81.42639,17.613195,17.613195,0.6402740478515625,0.32013702392578125,0.32013702392578125,0.0,0.0,0.0,0.7841723561286926,0.0,0.7841723561286926,0.23525388538837433
2.0,23.8,50.0,43.79999923706055,50.0,50.0,43.8,50.0,0.0,3.814697265625e-06,0.0,0.0,0.0,0.0,3.814697265625e-06,0.0,3.814697265625e-06,0.0
3.0,23.8,32.236148834228516,50.0,31.563854217529297,32.38021,50.0,31.419792,-0.4802093505859375,0.0,0.4802093505859375,0.0,0.0,0.0,0.6791185736656189,0.0,0.6791185736656189,0.20373448729515076
